Location,Name,ID,,Health,,Phys Def | Dmg Neg,,Strike Def | Dmg Neg,,Slash Def | Dmg Neg,,Pierce Def | Dmg Neg,,Magic Def | Dmg Neg,,Fire Def | Dmg Neg,,Ltng Def | Dmg Neg,,Holy Def | Dmg Neg,,,Poison Resist,Rot Resist,Bleed Resist,Frost Resist,Sleep Resist,Madness Resist,Death Resist,,Bleed Dmg Taken,Frost Dmg Taken,Sleep Dmg Taken,Madness Dmg Taken,,Poise,,Part 1 Dmg Mult,Part 2 Dmg Mult,Part 3 Dmg Mult,Part 4 Dmg Mult,Part 5 Dmg Mult,Part 6 Dmg Mult,Part 7 Dmg Mult,Part 8 Dmg Mult,"""Weak Parts"" Dmg Mult"
Southwest Mountaintops,Kaiden Sellsword,40500052,,3348,,120,0,120,0,120,0,120,0,120,0,120,0,120,-20,120,0,,267,267,267,367,267,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Southwest Mountaintops,Night's Cavalry (Flail) [Boss],31501052,,7246,,122,35,122,35,122,35,122,10,122,40,122,40,122,20,122,40,,399,399,653,653,Immune,Immune,Immune,,0.7,0.7,1,1,,80,,1,1,1,1,1,1,1,1,1.5
Southwest Mountaintops,Night's Cavalry (Glaive) [Boss],31500052,,7246,,122,35,122,35,122,35,122,10,122,40,122,40,122,20,122,40,,399,399,653,653,Immune,Immune,Immune,,0.7,0.7,1,1,,80,,1,1,1,1,1,1,1,1,1.5
Southwest Mountaintops,Night's Cavalry Horse,31600052,,7844,,122,10,122,10,122,0,122,10,122,20,122,20,122,20,122,20,,399,399,399,399,Immune,Immune,Immune,,0.7,0.7,1,1,,80,,1,1,1,1,1,1,1,1,1.5
Southwest Mountaintops,Noble's Page,37030052,,2426,,120,0,120,10,120,0,120,0,120,0,120,0,120,0,120,0,,200,200,267,267,267,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Southwest Mountaintops,Starved Dog (Hairy),41610252,,1113,,120,-10,120,-10,120,-40,120,-10,120,-20,120,-40,120,-20,120,-20,,200,200,200,267,200,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Southwest Mountaintops,Troll Knight,46021052,,10869,,120,0,120,10,120,-10,120,0,120,0,120,-20,120,0,120,0,,267,267,267,1292,47,Immune,Immune,,1,1,1,1,,45,,1,1,1,1,1,1,1,1,2
Southwest Mountaintops,Wandering Noble,43000052,,584,,120,-10,120,-10,120,-10,120,-10,120,-20,120,-20,120,-20,120,0,,150,150,200,200,200,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Southwest Mountaintops,Wandering Noble,43001052,,584,,120,-10,120,-10,120,-10,120,-10,120,-20,120,-20,120,-20,120,0,,150,150,200,200,200,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Southwest Mountaintops,Wandering Noble,43003052,,584,,120,-10,120,-10,120,-10,120,-10,120,-20,120,-20,120,-20,120,0,,150,150,200,200,200,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Southwest Mountaintops,Wandering Noble,43005052,,584,,120,-10,120,-10,120,-10,120,-10,120,-20,120,-20,120,-20,120,0,,150,150,200,200,200,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Southwest Mountaintops,Wandering Noble,43005152,,584,,120,-10,120,-10,120,-10,120,-10,120,-20,120,-20,120,-20,120,0,,150,150,200,200,200,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Southwest Mountaintops,Wandering Noble,43005252,,584,,120,-10,120,-10,120,-10,120,-10,120,-20,120,-20,120,-20,120,0,,150,150,200,200,200,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Southwest Mountaintops,Wandering Noble,43006252,,584,,120,-10,120,-10,120,-10,120,-10,120,-20,120,-20,120,-20,120,0,,150,150,200,200,200,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Albinauric Ashes,134701300,,922,,100,-10,100,10,100,-10,100,-10,100,0,100,20,100,-20,100,-40,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Ancestral Follower,133600500,,1070,,100,-10,100,0,100,-10,100,-10,100,0,100,0,100,0,100,0,,Immune,Immune,Immune,Immune,252,Immune,Immune,,1,1,1,1,,45,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Ancient Dragon Knight Kristoff,143531000,,1440,,100,10,100,10,100,35,100,0,100,20,100,20,100,40,100,20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Archer,170002000,,454,,100,0,100,0,100,-10,100,0,100,0,100,0,100,0,100,0,,Immune,Immune,Immune,Immune,20,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Avionette Soldier,138601100,,646,,100,0,100,-10,100,10,100,10,100,0,100,-20,100,0,100,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1
Spirit Summon,[Spirit Summon] Azula Beastman,139701100,,646,,100,0,100,0,100,-10,100,0,100,0,100,-20,100,20,100,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Banished Knight Engvall,130102000,,1238,,100,10,100,10,100,35,100,0,100,20,100,20,100,0,100,20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Banished Knight Oleg,130101000,,1238,,100,10,100,10,100,35,100,0,100,20,100,20,100,0,100,20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Battlemage Hugues,137040000,,1165,,100,0,100,10,100,0,100,0,100,40,100,20,100,20,100,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,0.5
Spirit Summon,[Spirit Summon] Black Knife Tiche,121000000,,876,,100,10,100,10,100,10,100,35,100,20,100,20,100,20,100,40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,80,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Blackflame Monk,139011000,,1158,,100,0,100,0,100,10,100,0,100,0,100,40,100,20,100,20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Bloodhound Knight Floh,142900000,,657,,100,10,100,10,100,10,100,0,100,0,100,0,100,-20,100,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Clayman,137502000,,501,,100,10,100,0,100,35,100,35,100,40,100,20,100,20,100,20,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Cleanrot Knight Finlay,138001000,,876,,100,10,100,10,100,35,100,0,100,20,100,-20,100,0,100,40,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Crystalian,133500000,,933,,100,91,100,10,100,93.5,100,93.5,100,94,100,94,100,94,100,94,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,350,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Crystalian [Cracked],133500000b,,933,,100,10,100,10,100,35,100,35,100,40,100,40,100,40,100,40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,350,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Demi-Human 1,141000000,,500,,100,-10,100,-10,100,-40,100,-10,100,-20,100,-20,100,-20,100,-20,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Demi-Human 2,141001000,,500,,100,-10,100,-10,100,-40,100,-10,100,-20,100,-20,100,-20,100,-20,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Demi-Human 3,141002000,,500,,100,-10,100,-10,100,-40,100,-10,100,-20,100,-20,100,-20,100,-20,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Demi-Human 4,141010000,,711,,100,-10,100,-10,100,-40,100,-10,100,-20,100,-20,100,-20,100,-20,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Demi-Human 5,141100000,,429,,100,-10,100,-10,100,-40,100,-10,100,-20,100,-20,100,-20,100,-20,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Depraved Perfumer,137000000,,973,,100,0,100,10,100,0,100,0,100,20,100,20,100,20,100,20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Dolores the Sleeping Arrow,100000050,,1037,,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,,Immune,Immune,Immune,Immune,112,Immune,112,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Dung Eater Puppet,100000030,,1037,,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,,Immune,Immune,Immune,Immune,112,Immune,112,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Fanged Imps,130801100,,449,,100,10,100,0,100,35,100,35,100,20,100,40,100,40,100,40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Finger Maiden Therolina Puppet,100000040,,1037,,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,,Immune,Immune,Immune,Immune,112,Immune,112,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Fire Monk,139000000,,1306,,100,0,100,0,100,10,100,0,100,0,100,40,100,20,100,-20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Giant Rat,140800000,,429,,100,-10,100,-10,100,-40,100,-10,100,-20,100,-40,100,-20,100,-20,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Glintstone Sorcerer,137021000,,781,,100,-10,100,0,100,-10,100,-10,100,40,100,20,100,20,100,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Godrick Soldier 1,143111300,,710,,100,0,100,0,100,10,100,-10,100,0,100,0,100,-20,100,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Godrick Soldier 2,143112000,,710,,100,0,100,0,100,10,100,-10,100,0,100,0,100,-20,100,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Greatshield Soldier,170001000,,390,,100,0,100,0,100,-10,100,0,100,0,100,0,100,0,100,0,,Immune,Immune,Immune,Immune,20,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Haligtree Soldier,143760500,,646,,100,0,100,0,100,0,100,-10,100,0,100,0,100,-20,100,20,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Haligtree Soldier,143762500,,646,,100,0,100,0,100,0,100,-10,100,0,100,0,100,-20,100,20,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Jarwight Puppet,100000060,,1037,,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,,Immune,Immune,Immune,Immune,112,Immune,112,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Kaiden Sellsword,140500000,,1037,,100,0,100,0,100,0,100,0,100,0,100,0,100,-20,100,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Kindred of Rot,138100000,,1133,,100,0,100,0,100,10,100,0,100,0,100,-20,100,0,100,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Land Squirt,144400000,,1070,,100,-10,100,0,100,-10,100,0,100,-20,100,-20,100,-20,100,-20,,84,84,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Latenna the Albinauric,131700000,,390,,100,0,100,10,100,0,100,0,100,20,100,0,100,0,100,-40,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,50,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Leyndell Soldier,143133000,,774,,100,0,100,0,100,10,100,-10,100,0,100,0,100,0,100,20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Lhutel the Headless,143551000,,829,,100,10,100,10,100,35,100,0,100,20,100,20,100,0,100,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Lone Wolf,140700000,,500,,100,-10,100,-10,100,-40,100,-10,100,-20,100,-40,100,-20,100,-20,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Mad Pumpkin Head,143410000,,1229,,100,0,100,10,100,-10,100,0,100,0,100,0,100,-20,100,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,0.2
Spirit Summon,[Spirit Summon] Man-Serpent,139501000,,1037,,100,0,100,10,100,-10,100,-10,100,0,100,20,100,0,100,0,,Immune,Immune,Immune,Immune,63,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Marionette Soldier,138500000,,563,,100,0,100,-10,100,10,100,10,100,0,100,-20,100,0,100,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1
Spirit Summon,[Spirit Summon] Mausoleum Soldier 1,143150000,,326,,100,0,100,0,100,10,100,-10,100,0,100,0,100,-20,100,-20,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Mausoleum Soldier 2,143151000,,326,,100,0,100,0,100,10,100,-10,100,0,100,0,100,-20,100,-20,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Mausoleum Soldier 3,143152000,,326,,100,0,100,0,100,10,100,-10,100,0,100,0,100,-20,100,-20,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Mimic Tear,100000010,,1037,,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,,Immune,Immune,Immune,Immune,112,112,112,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Mimic Tear - Blob,133201000,,1052,,100,35,100,35,100,35,100,35,100,20,100,40,100,0,100,20,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Miranda Sprout,144810000,,500,,100,-10,100,10,100,-40,100,-10,100,-20,100,-40,100,20,100,20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Nepheli Loux Puppet,100000020,,1037,,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,,Immune,Immune,Immune,Immune,112,Immune,112,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Nightmaiden,133001000,,838,,100,0,100,0,100,-10,100,0,100,20,100,0,100,0,100,-20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Noble Sorcerer,143002000,,711,,100,-10,100,-10,100,-10,100,-10,100,-20,100,-20,100,-20,100,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Nomad,132010000,,359,,100,-10,100,0,100,-10,100,-10,100,0,100,0,100,0,100,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Omenkiller,148200000,,1037,,100,0,100,0,100,0,100,0,100,20,100,40,100,20,100,20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,75,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Oracle Envoy,136100000,,570,,100,-10,100,10,100,-10,100,-10,100,0,100,20,100,20,100,20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Page,137030000,,973,,100,0,100,10,100,0,100,0,100,0,100,0,100,0,100,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Perfumer Tricia,137011000,,518,,100,0,100,10,100,0,100,0,100,40,100,40,100,40,100,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Putrid Corpse,136610000,,1631,,100,-40,100,-40,100,-40,100,-40,100,-40,100,-40,100,-40,100,-40,,Immune,Immune,Immune,Immune,63,Immune,Immune,,1,1,1,1,,50,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Radahn Soldier 1,143140100,,646,,100,0,100,0,100,10,100,-10,100,0,100,20,100,-20,100,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Radahn Soldier 2,143142000,,646,,100,0,100,0,100,10,100,-10,100,0,100,20,100,-20,100,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Raya Lucaria Soldier 1,143122000,,582,,100,0,100,0,100,10,100,-10,100,20,100,0,100,-20,100,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Raya Lucaria Soldier 2,143720500,,582,,100,0,100,0,100,0,100,-10,100,20,100,0,100,-20,100,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Raya Lucaria Soldier 3,143722500,,582,,100,0,100,0,100,0,100,-10,100,20,100,0,100,-20,100,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Redmane Knight Ogha,143542000,,1187,,100,10,100,10,100,35,100,0,100,20,100,40,100,0,100,20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Rotten Stray,141660000,,781,,100,-10,100,-10,100,-40,100,-10,100,-20,100,-100,100,-20,100,-20,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Skeletal Bandit,135004000,,563,,100,0,100,-40,100,10,100,35,100,0,100,20,100,40,100,-40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,40,,0,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Skeletal Militiaman,135000000,,365,,100,0,100,-40,100,10,100,35,100,0,100,20,100,40,100,-40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,35,,0,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Soldjars of Fortune,144910200,,507,,100,10,100,-40,100,35,100,35,100,0,100,20,100,20,100,20,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Spirit Jellyfish,141800000,,909,,100,0,100,35,100,0,100,0,100,20,100,20,100,-20,100,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Stormhawk,142102000,,711,,100,-10,100,-10,100,-40,100,-10,100,-20,100,-40,100,-20,100,-20,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Swordstress,133002000,,838,,100,0,100,0,100,-10,100,0,100,20,100,0,100,0,100,-20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Twinsage Sorcerer,137023000,,852,,100,-10,100,0,100,-10,100,-10,100,40,100,20,100,20,100,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Vulgar Militia,143210000,,518,,100,0,100,0,100,0,100,-10,100,0,100,0,100,-20,100,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Wandering Noble 1,143000000,,429,,100,-10,100,-10,100,-10,100,-10,100,-20,100,-20,100,-20,100,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Wandering Noble 2,143000200,,429,,100,-10,100,-10,100,-10,100,-10,100,-20,100,-20,100,-20,100,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Wandering Noble 3,143001000,,429,,100,-10,100,-10,100,-10,100,-10,100,-20,100,-20,100,-20,100,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Wandering Noble 4,143005000,,429,,100,-10,100,-10,100,-10,100,-10,100,-20,100,-20,100,-20,100,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Wandering Noble 5,143005100,,429,,100,-10,100,-10,100,-10,100,-10,100,-20,100,-20,100,-20,100,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Warhawk,142100100,,993,,100,-10,100,-10,100,-10,100,-10,100,-20,100,-20,100,-20,100,-20,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,,50,,1,1,1,1,1,1,1,1,1.5
Spirit Summon,[Spirit Summon] Winged Misbegotten,134502000,,646,,100,0,100,0,100,0,100,0,100,0,100,-20,100,0,100,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,,35,,1,1,1,1,1,1,1,1,1.5
Spiritcaller Cave,Godskin Apostle [Boss],35600950,,9847,,115,0,115,10,115,-10,115,0,115,20,115,40,115,20,115,40,,Immune,Immune,Immune,Immune,247,Immune,Immune,,1,1,0.7,1,,80,,1,1,1,1,1,1,1,1,1.5
Spiritcaller Cave,Godskin Noble [Boss],35700950,,11814,,115,0,115,35,115,-10,115,0,115,20,115,40,115,20,115,40,,Immune,Immune,Immune,Immune,247,Immune,Immune,,1,1,0.7,1,,80,,1,1,1,1,1,1,1,1,1.5
Spiritcaller Cave,Grey Wolf,40700550,,377,,115,-10,115,-10,115,-40,115,-10,115,-20,115,-40,115,-20,115,-20,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Spiritcaller Cave,"Inaba, Disciple of Okina",523670050,,6798,,115,0,115,0,115,0,115,0,115,0,115,0,115,-25,115,0,,111,111,111,111,1114,0,999,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
Spiritcaller Cave,Spiritcaller Snail,41402050,,920,,115,-10,115,-10,115,-40,115,-10,115,40,115,0,115,-20,115,0,,185,185,185,139,139,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Spiritcaller Cave,Spiritcaller Snail [Boss],41402950,,1840,,115,-10,115,-10,115,-40,115,-10,115,40,115,0,115,-20,115,0,,185,185,185,139,139,Immune,Immune,,0.7,0.7,0.7,1,,30,,1,1,1,1,1,1,1,1,1.5
Spiritcaller Cave,White Wolf,40710550,,1981,,115,-10,115,-10,115,-40,115,-10,115,-20,115,-40,115,-20,115,-20,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,50,,1,1,1,1,1,1,1,1,1.5
Stillwater Cave,Bat Harpy,42017020,,1114,,107,-10,107,-10,107,-40,107,-10,107,0,107,0,107,0,107,0,,235,235,235,235,176,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Stillwater Cave,Cleanrot Knight (Spear) [Boss],38000920,,1980,,107,10,107,10,107,35,107,0,107,20,107,-20,107,0,107,40,,Immune,530,324,324,235,Immune,Immune,,0.7,0.7,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Stillwater Cave,Fungal Sorcerer,43850020,,367,,107,-10,107,-10,107,-10,107,-10,107,0,107,-40,107,0,107,0,,Immune,530,176,176,235,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
